user_id,date,actions_performed,time_spent_minutes,documents_created,logins
user_60,2023-07-30,0,33.96448153823985,0,1
user_60,2023-06-22,6,17.707986953684873,0,1
user_60,2023-07-28,10,5.358046032312553,1,2
user_60,2023-06-13,4,53.266362458340986,1,0
user_60,2023-08-31,5,42.72919342997132,1,0
user_60,2023-07-06,5,12.265326912948142,1,2
user_60,2023-06-18,6,30.711862945746926,2,0
user_60,2023-06-03,7,56.963815213919695,1,2
user_60,2023-06-17,5,10.754925556613838,1,1
user_60,2023-08-16,5,10.27728480949325,1,1
user_60,2023-07-02,7,38.97585864850422,1,0
user_60,2023-06-04,7,20.379742248396802,1,1
user_60,2023-08-05,11,21.18581229309507,0,0
user_60,2023-06-16,6,13.691853390024065,0,1
user_60,2023-06-23,6,37.6002426921822,1,2
user_60,2023-07-24,5,22.14915789301071,2,0
user_60,2023-08-24,8,7.027285069664732,4,1
user_60,2023-07-07,8,3.832423142375951,2,2
user_60,2023-08-04,5,15.952334852842615,0,0
user_60,2023-07-01,6,26.838654020045563,0,0
user_60,2023-07-22,6,13.63692881745058,0,0
user_60,2023-07-18,6,7.1973109512209135,0,3
user_60,2023-08-26,8,1.008580262839681,1,1
user_60,2023-08-03,4,19.94009980049858,1,0
user_60,2023-07-11,7,7.14440469805435,0,0
user_60,2023-08-21,4,50.570089488037944,2,2
user_60,2023-06-15,4,14.55701224996547,0,1
user_60,2023-07-14,7,18.680769837646196,0,1
user_60,2023-08-13,2,7.57475273630927,0,1
user_61,2023-08-05,5,11.601615319703132,0,0
user_61,2023-08-09,3,49.147737587703716,1,0
user_61,2023-06-24,5,10.110607183864438,0,1
user_61,2023-06-21,6,44.40846306800477,2,2
user_61,2023-08-28,4,12.216651707080414,3,3
user_61,2023-08-31,1,15.27670783220673,2,1
user_61,2023-06-17,9,9.606053238653748,0,0
user_61,2023-06-09,3,18.255985359026916,3,2
user_61,2023-06-16,3,28.419101985601213,1,1
user_61,2023-06-13,10,15.419966431777347,1,1
user_61,2023-06-19,9,11.396381622338863,1,1
user_61,2023-06-12,4,14.712142756594481,2,0
user_61,2023-07-15,7,43.41161364814358,1,2
user_61,2023-07-08,4,70.43866726958026,0,1
user_61,2023-06-23,3,30.34097491330385,0,0
user_61,2023-07-28,7,25.705283552928467,1,1
user_61,2023-06-05,4,17.549375733756666,0,1
user_61,2023-06-06,4,15.007062661078566,0,0
user_61,2023-07-14,7,36.881747017825795,0,0
user_61,2023-08-03,5,11.414045586162196,1,1
user_61,2023-07-20,5,13.766753796768832,2,0
user_61,2023-08-15,5,10.886563069569688,1,0
user_61,2023-08-20,8,23.29267166287537,2,1
user_61,2023-08-21,5,23.516637982576533,0,0
user_62,2023-07-11,3,11.917336985390763,0,0
user_62,2023-07-29,8,11.56958282866995,0,1
user_62,2023-07-07,5,25.33398179864254,0,2
user_62,2023-07-06,3,29.757768161821822,2,2
user_62,2023-08-09,6,58.74198350758916,1,1
user_62,2023-07-26,4,28.762221517613803,1,0
user_62,2023-08-14,6,12.667588002299105,1,0
user_62,2023-06-06,2,2.0287733421352043,1,0
user_62,2023-08-04,3,19.361354821483772,3,2
user_62,2023-07-18,6,6.928821818331233,0,2
user_62,2023-07-12,5,34.71008015057464,1,1
user_62,2023-07-27,3,1.353517150909611,0,1
user_62,2023-08-27,7,19.79713065476487,2,0
user_62,2023-06-05,3,10.350830923215488,1,0
user_62,2023-06-16,3,17.588107014542373,0,2
user_62,2023-08-25,7,41.355459583667596,0,0
user_62,2023-08-19,5,21.542710012901072,2,2
user_62,2023-07-04,1,36.98690203011907,1,1
user_62,2023-06-29,6,61.63139694199681,1,2
user_62,2023-07-02,7,15.259632307731149,2,0
user_62,2023-06-25,4,10.369133961647186,3,0
user_62,2023-08-23,2,12.214398488715577,3,0
user_63,2023-06-06,1,45.34717239735241,1,1
user_63,2023-08-04,7,14.10028052820675,2,0
user_63,2023-08-23,5,34.986835307023426,1,0
user_63,2023-07-27,5,5.573006636912281,2,0
user_63,2023-07-28,7,4.6904430150710255,1,1
user_63,2023-07-18,8,11.159899064690917,2,1
user_63,2023-06-01,10,38.06583820935713,2,1
user_63,2023-07-10,5,29.029104870252837,0,1
user_63,2023-08-16,6,5.36982086274595,3,1
user_63,2023-07-14,6,23.204701903857856,2,1
user_63,2023-07-06,5,6.009060280611954,1,3
user_63,2023-06-17,5,28.863245450251025,0,4
user_63,2023-07-03,6,28.256909320438336,0,0
user_63,2023-06-19,2,25.361152941092175,4,2
user_63,2023-06-07,4,19.552166798836993,0,0
user_63,2023-08-29,3,15.750605993780248,2,2
user_63,2023-07-02,5,27.468170187890166,1,2
user_63,2023-08-21,5,29.31300945520494,2,1
user_63,2023-07-12,3,10.508065881931374,2,0
user_63,2023-06-10,8,8.316650732602675,0,1
user_63,2023-06-18,3,1.6513875725053915,0,1
user_63,2023-07-26,4,27.987960935356067,0,0
user_63,2023-08-01,6,73.73549016161364,4,0
user_63,2023-06-25,7,11.974859599833623,1,5
user_63,2023-07-01,10,18.309020725320618,0,4
user_63,2023-06-21,3,44.94906615777041,1,1
user_63,2023-08-14,3,13.945547266842699,4,0
user_63,2023-06-15,4,5.554400036744874,0,1
user_63,2023-08-31,2,6.749678373916228,0,0
user_63,2023-07-23,4,29.100044348487724,0,1
user_63,2023-08-22,3,25.56522972090946,2,1
user_63,2023-06-13,3,46.7329691447999,2,3
user_63,2023-08-11,8,8.993227228034845,1,1
user_63,2023-08-28,7,12.253596971509458,0,1
user_63,2023-07-29,4,27.37410658658884,1,0
user_63,2023-07-08,6,3.9749641108487355,2,0
user_63,2023-06-02,4,27.030839549423405,1,2
user_63,2023-08-06,4,3.969192223762814,2,1
user_63,2023-07-22,4,11.922067594811512,1,1
user_63,2023-06-12,9,19.24122106723165,1,2
user_63,2023-08-13,6,11.047261627447266,1,0
user_63,2023-06-03,9,16.937775641012397,2,2
user_63,2023-07-16,4,11.530498589526125,0,1
user_63,2023-07-24,2,4.437205748394511,0,2
user_63,2023-06-16,6,12.489833564569873,0,0
user_63,2023-06-24,8,9.82476995781851,1,1
user_63,2023-08-02,3,28.865507287891866,1,0
user_63,2023-08-19,5,16.2405272519455,0,1
user_63,2023-07-07,6,39.40151729795067,1,0
user_63,2023-06-30,2,38.827445411067494,2,2
user_63,2023-06-11,3,2.3721951139515314,1,1
user_63,2023-06-27,7,7.571298213221375,0,0
user_63,2023-07-17,1,26.832543307070665,1,0
user_63,2023-08-03,3,43.79744113028415,1,1
user_63,2023-08-08,4,19.505150492032154,2,0
user_63,2023-07-31,7,39.37053045528428,2,0
user_63,2023-06-14,3,16.207968342136667,3,1
user_63,2023-07-21,4,9.164045712380656,1,1
user_63,2023-06-09,2,0.4963621047473842,0,1
user_63,2023-07-19,3,18.78861627350353,0,0
user_63,2023-07-15,5,9.90946016393078,0,1
user_64,2023-08-03,8,23.54000836074766,1,2
user_64,2023-08-12,5,35.62221024722884,1,2
user_64,2023-08-28,4,22.638055698399704,1,2
user_64,2023-08-09,4,12.134936988328223,2,0
user_64,2023-07-16,11,18.177516690398843,1,0
user_64,2023-07-04,8,3.856882833658717,1,1
user_64,2023-08-06,2,13.151076001235367,2,2
user_64,2023-08-31,2,42.51273769584279,0,1
user_64,2023-07-28,0,32.809477671798405,0,2
user_64,2023-06-30,2,12.606043526252614,0,1
user_64,2023-06-18,7,39.91008666124118,3,2
user_64,2023-08-19,7,19.632860298529252,0,0
user_64,2023-07-24,5,5.0056105645774736,1,1
user_64,2023-07-27,5,9.418717237442273,0,0
user_64,2023-07-05,6,31.99063856091918,0,0
user_64,2023-08-17,8,8.893097296887031,0,1
user_64,2023-06-10,11,17.949050762590456,2,0
user_64,2023-08-05,6,15.105548351785995,0,1
user_64,2023-07-22,6,16.926230540202155,1,4
user_64,2023-08-11,6,14.668447724284857,1,0
user_64,2023-08-14,6,10.091786992780335,1,0
user_64,2023-06-26,6,13.123688955371886,2,0
user_64,2023-07-29,5,13.26024934708065,0,0
user_64,2023-07-23,2,9.353398406626255,1,1
user_64,2023-08-15,3,2.2237623568331752,0,1
user_64,2023-07-02,5,12.638531113038681,1,3
user_64,2023-06-05,3,22.425301459749875,2,3
user_64,2023-07-14,7,19.668016224640702,0,0
user_64,2023-07-03,7,28.896668855667045,2,2
user_64,2023-08-21,6,6.629653802534271,1,1
user_64,2023-06-06,5,19.274719775358683,2,0
user_65,2023-08-29,4,24.372303046010963,0,1
user_65,2023-06-27,2,11.416359701282314,2,0
user_65,2023-06-03,7,14.52539065956056,4,0
user_65,2023-07-16,3,32.191242438517584,2,0
user_65,2023-06-12,6,4.496225350106819,0,0
user_65,2023-08-12,3,2.509526530463107,1,1
user_65,2023-06-09,8,46.07370714700814,2,1
user_65,2023-08-11,6,12.334753230589833,2,0
user_65,2023-06-28,5,23.554060503308385,0,0
user_65,2023-08-09,6,33.87532309095148,1,1
user_65,2023-07-26,7,7.147958152212519,1,1
user_65,2023-07-29,6,22.06333056463953,2,0
user_65,2023-07-01,5,21.69141350452776,1,1
user_65,2023-07-17,3,16.83559309160658,2,2
user_65,2023-08-08,4,16.69674507556447,0,1
user_65,2023-06-19,4,27.047430372506653,0,0
user_65,2023-06-21,3,15.206585423916064,1,1
user_65,2023-08-28,7,54.2900131375381,2,1
user_65,2023-07-12,5,30.683460119158006,1,2
user_65,2023-08-24,5,30.14496682131188,0,0
user_65,2023-07-03,4,54.03000980655829,1,2
user_65,2023-06-06,8,11.816316835172069,1,0
user_65,2023-08-20,3,47.60389122558597,0,2
user_65,2023-08-23,6,28.38764956400372,1,3
user_65,2023-08-04,5,45.026928842561205,0,1
user_65,2023-08-03,4,4.289553654927738,1,1
user_65,2023-06-18,5,16.165779979712077,2,0
user_65,2023-07-25,8,17.43750230751081,1,2
user_65,2023-06-22,7,38.23236182475511,0,0
user_65,2023-06-01,4,3.6566256028193242,1,0
user_65,2023-08-25,7,31.987200461471513,1,0
user_65,2023-08-06,3,18.066652084062234,1,2
user_65,2023-06-26,2,6.285157181060923,0,0
user_65,2023-06-07,5,17.732261769136535,1,1
user_65,2023-08-26,8,15.42508337191087,1,1
user_65,2023-08-22,6,9.188890075266292,1,0
user_65,2023-07-07,4,21.61237042827622,1,1
user_65,2023-06-30,7,0.47100306603783004,1,1
user_65,2023-06-29,5,37.81141628141693,2,2
user_65,2023-07-31,6,53.09396497770659,0,0
user_66,2023-08-11,7,19.06041103957652,1,0
user_66,2023-06-26,2,20.648606615668083,0,3
user_66,2023-07-18,3,6.652360490036099,1,3
user_66,2023-07-17,6,24.604118525050783,1,0
user_66,2023-08-17,9,13.93945338464002,2,2
user_66,2023-07-23,5,7.4615135083165365,0,3
user_66,2023-07-11,2,16.885846208225054,1,0
user_66,2023-07-03,5,12.39637059845225,1,2
user_66,2023-08-03,6,26.034739669820862,1,1
user_66,2023-06-07,8,18.904154323414033,0,0
user_66,2023-07-12,4,8.053776298579148,1,0
user_66,2023-06-17,7,26.27138867913836,0,1
user_66,2023-06-08,8,9.299212907861703,1,1
user_66,2023-08-28,2,10.813014774747352,2,0
user_66,2023-06-09,6,27.25190572068465,2,1
user_66,2023-08-24,3,21.379540789916298,0,0
user_66,2023-06-12,8,36.051880442794435,0,0
user_66,2023-06-13,7,8.467122059383282,1,1
user_66,2023-06-16,5,17.49670820771247,0,1
user_66,2023-08-19,2,8.922238648202967,0,2
user_66,2023-07-21,6,21.472568652669104,2,0
user_66,2023-06-05,6,13.193750304859687,0,0
user_66,2023-06-29,8,50.39195887130003,0,0
user_66,2023-08-20,4,49.610913681664414,2,0
user_66,2023-08-26,5,14.13805141144704,2,1
user_66,2023-08-18,4,9.06319158701688,0,2
user_66,2023-07-06,4,1.7379359254500981,0,1
user_66,2023-06-18,2,7.2268487083280055,1,3
user_66,2023-07-09,5,3.723589647504867,2,0
user_66,2023-08-23,2,38.70474186149016,0,1
user_66,2023-08-30,9,26.81482212037067,1,0
user_66,2023-08-22,10,1.2670702506452791,1,1
user_66,2023-07-29,7,8.247745410776288,1,0
user_66,2023-06-30,5,32.96227573564266,2,2
user_66,2023-06-11,4,33.83395051719572,1,0
user_66,2023-07-15,2,15.887319514848139,0,1
user_66,2023-07-14,2,14.167913805433304,0,0
user_66,2023-08-08,2,6.8291498109985085,2,2
user_66,2023-06-04,7,5.696537992428555,2,0
user_66,2023-08-02,3,18.362357378836094,0,1
user_66,2023-08-05,4,38.746992099513065,1,1
user_66,2023-07-16,2,22.324844614620922,1,0
user_66,2023-06-27,7,18.518091337195912,2,0
user_66,2023-07-20,3,39.83893142764223,2,1
user_66,2023-06-06,1,47.87357166635541,1,1
user_66,2023-07-25,9,18.065165232784384,0,3
user_66,2023-08-07,5,29.22825952164726,0,1
user_66,2023-07-24,3,21.679537650437748,1,2
user_66,2023-08-01,7,8.900473912717626,1,0
user_66,2023-06-15,10,9.523532685480411,0,0
user_66,2023-07-07,11,28.931296551537645,3,1
user_66,2023-07-01,6,50.899031217741715,0,2
user_66,2023-06-01,5,20.90202476140967,1,1
user_66,2023-07-22,2,26.970538520345677,0,1
user_66,2023-06-10,4,14.438548763479787,0,1
user_66,2023-08-14,7,4.5765961926023255,0,1
user_66,2023-08-09,9,16.179454275605952,0,0
user_66,2023-06-20,3,9.77899510237128,0,0
user_66,2023-06-24,5,35.11501982652393,1,2
user_67,2023-06-29,5,7.404697611602403,1,0
user_67,2023-07-14,5,22.344451158564933,1,2
user_67,2023-07-26,3,11.912338177098711,2,2
user_67,2023-07-04,4,4.875470376921653,0,3
user_67,2023-07-16,6,15.158375896704444,1,0
user_67,2023-08-30,7,15.35400209445487,1,1
user_67,2023-06-05,2,14.174358304495547,1,1
user_67,2023-07-29,5,24.875781932807847,0,1
user_67,2023-06-11,5,37.415809436892665,0,0
user_67,2023-06-18,3,31.410027124840994,0,1
user_67,2023-07-08,4,22.45041476842502,0,1
user_67,2023-07-28,10,14.223356559496976,1,1
user_67,2023-08-06,4,0.1911774774197593,2,2
user_67,2023-06-03,1,11.06458188323514,0,1
user_67,2023-07-22,5,13.026243536875505,0,0
user_67,2023-06-17,7,59.0579682891416,0,0
user_67,2023-07-05,6,25.75238200902185,0,2
user_67,2023-07-21,5,36.75801529401282,0,0
user_67,2023-07-09,4,4.799974169427008,0,0
user_67,2023-08-28,5,53.929209182502916,3,1
user_67,2023-06-06,2,55.49734360528212,0,0
user_67,2023-06-07,7,13.580256090410725,0,0
user_67,2023-06-10,5,5.51827309123567,0,0
user_67,2023-08-11,5,2.903531458016357,2,1
user_67,2023-08-22,4,52.05534905971519,1,1
user_67,2023-06-04,5,2.5851559940035345,1,3
user_67,2023-08-26,11,10.721756675641764,0,1
user_67,2023-06-28,4,51.07106307314296,1,1
user_67,2023-08-01,4,13.179331257188592,2,2
user_67,2023-07-18,5,6.962915551183794,2,2
user_67,2023-07-23,4,24.15858426398763,2,0
user_67,2023-06-15,6,22.180964052987996,1,0
user_67,2023-08-21,6,37.7122395382824,2,1
user_67,2023-08-14,8,8.1275025680786,0,1
user_67,2023-08-27,5,8.42512227910274,0,1
user_67,2023-07-24,6,5.290576298307746,3,0
user_67,2023-08-04,7,12.808013607226506,2,3
user_67,2023-06-12,6,30.583609736571695,1,1
user_68,2023-07-17,4,33.64830536467622,4,0
user_68,2023-08-27,3,29.47292610086821,2,0
user_68,2023-06-09,6,2.9261792412382186,0,2
user_68,2023-06-25,10,12.095625647389891,1,1
user_68,2023-08-23,6,8.435011349309002,2,1
user_68,2023-06-13,6,17.927196883092712,1,1
user_68,2023-06-14,3,15.494520313575109,1,0
user_68,2023-07-24,5,24.23789673759544,2,1
user_68,2023-07-01,6,7.5261225302237715,1,3
user_68,2023-06-28,6,23.256022678776546,1,0
user_68,2023-06-04,6,6.636365697225529,2,3
user_68,2023-06-01,2,59.48496796015415,0,1
user_68,2023-07-15,4,9.829711113647067,0,2
user_68,2023-06-02,8,19.373184897550754,1,3
user_68,2023-06-20,3,8.278433917340681,0,0
user_68,2023-07-04,9,3.3839702988483245,0,1
user_68,2023-06-03,4,6.358857392991859,2,1
user_68,2023-07-30,8,21.029834704018363,1,1
user_68,2023-08-03,2,29.929892048503397,0,1
user_68,2023-08-30,6,6.439485654615694,1,4
user_68,2023-07-08,2,12.180389209005122,1,1
user_68,2023-06-19,7,29.67077226108302,3,0
user_68,2023-07-28,6,0.8317208841984575,1,0
user_68,2023-07-09,9,11.648754525882408,1,1
user_68,2023-07-23,5,2.1930029032153464,1,1
user_68,2023-08-25,4,14.020067281388073,2,2
user_68,2023-06-06,8,44.718023420320165,0,1
user_68,2023-08-12,5,7.994490384342036,1,2
user_68,2023-07-19,9,19.88228923674647,0,0
user_68,2023-06-29,2,20.97253446783821,1,0
user_68,2023-08-06,1,14.893703499825776,1,1
user_68,2023-07-12,3,8.727676430853847,0,1
user_68,2023-06-08,3,10.108760070326303,0,1
user_68,2023-08-24,9,15.969065096795367,1,1
user_68,2023-06-17,6,15.28162111364752,0,1
user_68,2023-06-10,4,26.370443062514486,1,4
user_69,2023-08-21,5,24.901329687027392,2,2
user_69,2023-08-27,4,22.74113995978358,0,0
user_69,2023-06-26,4,13.692332342809593,0,0
user_69,2023-08-28,5,8.200369262356427,1,1
user_69,2023-06-12,6,27.289317790387102,5,0
user_69,2023-08-22,6,22.15424467279408,2,1
user_69,2023-08-18,7,16.651372883946966,0,1
user_69,2023-08-09,3,49.26413824901993,1,0
user_69,2023-08-01,5,8.194543107521584,0,0
user_69,2023-06-30,6,4.801127114844482,1,2
user_69,2023-07-06,4,19.931567655832247,2,0
user_69,2023-08-26,5,30.49709501816594,1,0
user_69,2023-07-03,4,35.35967072203156,3,3
user_69,2023-06-14,3,17.827482448907052,1,1
user_69,2023-08-16,4,20.65103885722734,1,1
user_69,2023-06-08,5,10.422125837736399,2,2
user_69,2023-07-30,1,29.610576602747845,2,2
user_69,2023-07-27,3,3.552669650332465,0,2
user_69,2023-07-21,2,10.382017654887719,2,0
user_69,2023-07-01,3,36.9951621643386,1,2
user_69,2023-08-06,5,15.850775418098827,0,0
user_69,2023-06-21,7,27.43231069978801,1,0
user_69,2023-07-23,8,4.070196292933868,0,1
user_69,2023-08-10,2,32.854197538948085,1,0
user_70,2023-08-16,5,3.5280674268408974,0,2
user_70,2023-06-11,0,11.836420362013119,0,2
user_70,2023-07-03,2,31.91469307446377,0,1
user_70,2023-07-31,2,22.13026000117308,0,0
user_70,2023-08-25,6,9.021846486430151,0,0
user_70,2023-08-07,5,3.1252903668214604,0,0
user_70,2023-08-02,8,9.544452587564844,2,0
user_70,2023-06-27,4,24.347209151506476,1,0
user_70,2023-08-11,11,14.996120818185737,0,1
user_70,2023-07-02,14,4.860864220025662,0,1
user_70,2023-06-26,9,34.89754512278071,3,1
user_70,2023-06-24,6,22.18212533691579,1,2
user_70,2023-06-02,4,7.737727888025847,0,2
user_70,2023-06-18,5,17.47514451843519,0,0
user_70,2023-07-24,4,6.870664645954138,2,0
user_70,2023-08-12,4,21.404891080148502,1,0
user_70,2023-06-25,7,75.04669289594536,1,1
user_70,2023-06-29,6,33.49662860626319,0,0
user_70,2023-08-06,6,6.1206852921870105,2,1
user_70,2023-08-18,3,10.681497109228408,0,2
user_70,2023-08-31,4,26.187571567294796,0,2
user_70,2023-07-17,10,28.584406643108725,1,0
user_70,2023-06-01,7,23.355119708659807,0,4
user_70,2023-06-10,5,1.4676874873077352,0,2
user_70,2023-06-17,2,20.36532245926745,1,0
user_71,2023-08-16,4,20.07396662307313,0,1
user_71,2023-06-20,7,87.51252816755958,1,1
user_71,2023-08-03,6,37.65332611200923,1,2
user_71,2023-06-29,4,12.763198657389538,0,1
user_71,2023-08-18,9,13.258882165406153,1,0
user_71,2023-06-12,8,34.24404500018504,3,0
user_71,2023-07-27,5,24.44791333478819,1,3
user_71,2023-08-28,3,9.62060713855388,0,1
user_71,2023-07-23,6,25.789959794611935,1,2
user_71,2023-07-08,3,30.770421920262212,1,2
user_71,2023-07-31,4,12.600419439014477,1,0
user_71,2023-06-28,1,33.80786824162291,3,1
user_71,2023-07-06,2,8.97009253241878,0,1
user_71,2023-07-05,2,17.95704279826372,0,1
user_71,2023-08-15,6,11.592131034212453,2,0
user_71,2023-08-04,3,21.330915553420013,0,1
user_71,2023-06-07,2,3.052732353346726,1,0
user_71,2023-08-08,4,35.32469942330414,0,0
user_71,2023-06-11,7,7.758274952138541,0,0
user_71,2023-06-30,2,34.9791337550207,1,1
user_71,2023-06-19,6,52.422455396169326,1,3
user_71,2023-08-02,5,17.940053415548327,3,2
user_71,2023-07-20,4,58.53707613863638,0,1
user_71,2023-06-06,6,54.710103288423184,3,0
user_71,2023-08-21,5,7.8645747976197615,1,1
user_71,2023-08-10,5,4.715014961600591,2,2
user_71,2023-08-17,3,4.370054848868418,1,1
user_71,2023-08-05,5,43.31757430842299,0,2
user_71,2023-06-03,7,6.294002015548585,1,0
user_71,2023-07-01,5,5.078310683252791,3,1
user_71,2023-08-24,6,28.689974738907857,0,2
user_71,2023-08-31,7,9.85902948273084,0,0
user_71,2023-07-13,3,38.4628935486353,2,0
user_71,2023-08-06,10,1.3316238078781375,1,0
user_71,2023-08-01,8,6.181222998649343,1,3
user_71,2023-07-26,3,15.604253431482963,0,2
user_71,2023-08-26,7,10.493104398125386,2,1
user_71,2023-07-10,4,18.8043196444224,0,0
user_71,2023-08-14,5,18.396916431777043,2,1
user_71,2023-07-02,4,7.95348765139718,2,0
user_71,2023-08-25,4,6.094110504516691,1,2
user_71,2023-06-18,4,48.680274733366176,0,0
user_71,2023-06-09,6,26.643800876386386,0,0
user_71,2023-06-08,3,8.55466020214213,0,0
user_71,2023-07-25,5,41.03194385250764,2,0
user_71,2023-06-05,6,18.49725408808492,1,0
user_71,2023-07-19,4,23.710087352500878,0,0
user_71,2023-08-20,1,31.934642341840643,1,4
user_71,2023-06-17,6,43.308588861879755,3,0
user_71,2023-08-23,5,11.96807798928978,1,2
user_71,2023-06-13,3,8.118822218842702,2,1
user_71,2023-08-07,7,9.538518948843794,1,0
user_71,2023-06-01,5,22.697937324215335,0,1
user_71,2023-06-02,6,24.956254335769287,1,0
user_71,2023-06-24,6,19.64458941765378,3,4
user_71,2023-06-04,8,45.60228126478357,3,2
user_71,2023-06-14,3,44.59249387394983,0,2
user_71,2023-07-30,7,49.699915036893515,2,0
user_71,2023-07-24,4,22.409305412590427,1,3
user_71,2023-07-07,5,11.714264573631823,1,0
user_72,2023-07-15,5,16.675125967775383,1,1
user_72,2023-08-15,8,28.074134556373554,0,0
user_72,2023-07-03,2,3.106715638497403,4,0
user_72,2023-08-27,4,21.962677980577823,2,1
user_72,2023-06-30,5,25.597940666813148,1,3
user_72,2023-08-04,8,11.01747036429802,0,0
user_72,2023-06-17,5,8.661034413531315,0,1
user_72,2023-08-31,2,33.83937875391436,1,2
user_72,2023-06-23,8,8.81657772214101,1,0
user_72,2023-08-21,4,6.362056195688489,0,0
user_72,2023-08-07,4,18.13181753246395,0,0
user_72,2023-06-25,8,20.703094754543137,0,1
user_72,2023-06-22,7,11.711317878659562,2,2
user_72,2023-07-26,6,6.582914120738829,1,0
user_72,2023-08-12,5,10.316993104477215,2,0
user_72,2023-07-02,2,6.264561055913087,1,0
user_72,2023-08-17,5,24.306091300050685,1,2
user_72,2023-06-02,5,20.495049156001652,0,1
user_72,2023-08-18,3,6.384789226124495,1,0
user_72,2023-06-15,5,33.96250376140924,3,2
user_72,2023-07-19,7,51.38337783540116,2,0
user_72,2023-08-22,4,18.585637960826308,3,3
user_72,2023-08-26,4,20.287934568387477,1,0
user_72,2023-06-24,4,14.302742862624175,0,0
user_72,2023-07-11,8,23.698411787085355,0,1
user_72,2023-08-30,5,35.00464802209285,2,1
user_72,2023-07-24,5,11.350791143944065,1,0
user_72,2023-07-08,8,16.06628215899424,1,0
user_72,2023-08-28,8,35.558745636964915,1,3
user_72,2023-07-20,5,24.64296236546103,1,3
user_72,2023-08-10,5,30.286373074376854,0,0
user_72,2023-07-23,4,16.368226764387536,1,2
user_72,2023-08-23,9,20.22308412589001,0,0
user_72,2023-08-03,2,5.761254054150999,2,2
user_72,2023-08-01,5,19.53657925020375,0,1
user_72,2023-06-05,5,8.14951322352364,1,0
user_72,2023-08-20,2,15.179308803222582,0,2
user_72,2023-07-04,4,8.510951450019675,3,0
user_73,2023-08-24,4,17.34497819170958,1,0
user_73,2023-06-26,5,18.365822628670585,2,0
user_73,2023-08-23,0,39.035073797832176,0,1
user_73,2023-07-19,3,7.5658387659121065,1,0
user_73,2023-08-18,2,0.8138004927450155,1,1
user_73,2023-06-17,9,28.691197697791768,1,4
user_73,2023-06-07,5,36.097086995262615,0,0
user_73,2023-06-29,4,46.29383807902687,1,0
user_73,2023-06-03,3,11.331470072288095,0,2
user_73,2023-07-13,5,10.613603157844862,2,1
user_73,2023-06-02,9,9.080481463749084,0,0
user_73,2023-06-12,3,7.097892939956008,1,1
user_73,2023-08-16,4,17.10611939244922,1,1
user_73,2023-07-26,5,5.263993018573615,1,2
user_73,2023-07-31,4,7.605825156201168,0,1
user_73,2023-08-29,4,29.85395946438935,0,2
user_73,2023-08-08,4,29.856763667922202,4,0
user_73,2023-08-12,5,22.93748727131053,2,0
user_73,2023-07-14,4,5.255342411073606,4,1
user_73,2023-07-20,6,11.787281919104451,1,2
user_73,2023-06-18,4,3.1853268977274682,0,0
user_73,2023-08-27,4,7.8530726239053275,1,2
user_73,2023-08-15,10,3.7340861224045527,2,1
user_73,2023-06-11,8,44.96795318768453,3,0
user_73,2023-08-17,7,14.374868195636326,1,2
user_73,2023-08-22,4,2.8246796215444347,0,2
user_73,2023-06-16,4,18.189055279138636,2,0
user_73,2023-07-10,4,44.3771883220066,2,2
user_73,2023-07-24,7,10.433292476277668,1,0
user_73,2023-08-02,6,12.232344772138868,0,0
user_73,2023-08-11,4,23.45240087190687,1,0
user_73,2023-06-05,8,2.9546172521780956,3,1
user_73,2023-08-25,5,14.67256426577496,2,0
user_73,2023-06-10,1,40.21376658015882,2,0
user_73,2023-06-19,4,0.47350626186267,1,2
user_73,2023-08-01,5,11.054985770594755,4,0
user_73,2023-07-01,5,13.393997088766694,0,0
user_73,2023-08-09,3,9.558796278456388,0,1
user_73,2023-08-06,5,17.328625278369707,2,1
user_73,2023-07-11,7,18.182609011052676,0,1
user_73,2023-06-04,2,42.640235857176485,0,0
user_73,2023-08-30,5,12.256286219468643,1,2
user_74,2023-06-07,6,24.68938350425359,1,0
user_74,2023-07-13,6,11.433345006806043,1,1
user_74,2023-08-05,4,26.211169500282047,0,2
user_74,2023-08-25,5,24.72077927440079,1,0
user_74,2023-08-08,6,28.200913831493793,2,1
user_74,2023-06-24,2,17.064358171496863,1,2
user_74,2023-08-17,4,18.02628555705041,2,0
user_74,2023-08-24,3,4.039041899548542,1,0
user_74,2023-08-13,6,15.611647332298666,1,0
user_74,2023-07-22,2,6.657860103616312,0,0
user_74,2023-06-15,10,15.821100418216325,2,2
user_74,2023-07-17,3,29.85816518833726,0,0
user_74,2023-06-20,3,8.388477100854093,0,2
user_74,2023-08-27,6,34.43641788303502,0,0
user_74,2023-06-03,5,22.123783490423246,2,1
user_74,2023-06-29,3,10.816705664382066,1,0
user_74,2023-07-30,5,34.4814331806197,1,2
user_74,2023-06-17,4,20.064534873522287,1,3
user_74,2023-07-19,3,27.656773870503173,1,1
user_74,2023-06-19,8,18.535166348350053,2,1
user_74,2023-08-16,5,8.330655382439266,0,2
user_74,2023-08-03,12,13.522844683307882,2,0
user_74,2023-07-28,4,7.676185623457346,0,0
user_74,2023-08-11,3,44.90548702111032,0,1
user_74,2023-06-02,6,5.086410747190237,0,2
user_74,2023-07-12,3,8.890337059637295,2,1
user_74,2023-06-09,3,23.932748070168405,2,0
user_74,2023-07-05,8,20.999669419115502,0,2
